Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Weekly_Sales_Original,Weekly_Sales_Log,Year,Month,Week,DayOfYear,Quarter,Is_Month_Start,Is_Month_End,Season,Season_Encoded,Is_Holiday_Season,Sales_Lag_1,Sales_Lag_2,Sales_Lag_4,Sales_Lag_8,Sales_Lag_52,Sales_RollMean_4,Sales_RollMean_8,Sales_RollMean_12,Sales_RollStd_4,Sales_Momentum,Store_Mean_Sales,Store_Std_Sales,Store_Max_Sales,Store_Min_Sales,Store_Rank,Sales_vs_Store_Avg
3,2011-08-19,379716.91,0,88.44,3.554,219.023271,7.567,379716.91,12.847183913924967,2011,8,33,231,3,0,0,Summer,2,0,380376.85,409981.25,360617.37,385520.71,351728.21,374089.18999999994,377430.09500000003,381530.1075,27889.114339000836,-29604.400000000023,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,0.9429171156169176
3,2011-08-26,366367.55,0,87.67,3.523,219.0866908,7.567,366367.55,12.811395072945226,2011,8,34,238,3,0,0,Summer,2,0,379716.91,380376.85,345381.29,368962.72,362134.09,378864.075,376704.61999999994,382393.96666666673,26409.539230327908,-659.9400000000023,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,0.909767841262684
3,2011-09-02,375988.69,0,89.12,3.533,219.1501106,7.567,375988.69,12.837317001783324,2011,9,35,245,3,0,0,Fall,3,0,366367.55,379716.91,409981.25,395146.24,366473.97,384110.64,376380.22375,380048.94249999995,18415.136487838696,-13349.359999999986,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,0.9336591596075703
3,2011-09-09,377347.49,1,81.72,3.546,219.2135305,7.567,377347.49,12.840924416114973,2011,9,36,252,3,0,0,Fall,3,0,375988.69,366367.55,380376.85,373454.33,352260.97,375612.5,373985.52999999997,378744.7708333333,6458.994549958604,9621.140000000014,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,0.9370333463845044
3,2011-09-16,375629.51,0,83.63,3.526,219.3972867,7.567,375629.51,12.836361253049214,2011,9,37,259,3,0,0,Fall,3,0,377347.49,375988.69,379716.91,360617.37,363064.64,374855.16,374472.175,376571.7833333334,5864.37651316219,1358.7999999999884,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,0.9327672399677859
3,2011-09-23,365248.94,0,80.19,3.467,219.7414914,7.567,365248.94,12.808337165341886,2011,9,38,266,3,0,0,Fall,3,0,375629.51,377347.49,366367.55,345381.29,355626.87,373833.31,376348.6925,375747.51666666666,5031.866149332193,-1717.9799999999814,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,0.9069900968775307
3,2011-09-30,368477.93,0,82.58,3.355,220.085696,7.567,368477.93,12.817138811229192,2011,9,39,273,3,0,1,Fall,3,0,365248.94,375629.51,375988.69,409981.25,358784.1,373553.6575,378832.14875,375438.035,5585.697350395924,-10380.570000000007,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,0.9150083595805425
3,2011-10-07,403342.4,0,75.54,3.285,220.4299007,7.197,403342.4,12.907543587271038,2011,10,40,280,4,0,0,Fall,3,0,368477.93,365248.94,377347.49,380376.85,395107.35,371675.96749999997,373644.23375,373215.6758333333,5754.151895355232,3228.9899999999907,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.0015841865299207
3,2011-10-14,368282.57,0,73.75,3.274,220.7486167,7.197,368282.57,12.816608491066106,2011,10,41,287,4,0,0,Fall,3,0,403342.4,368477.93,375629.51,379716.91,345584.39,378174.695,376514.9275,375706.3483333333,17330.067661307487,34864.47000000003,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,0.9145232395270086
3,2011-10-21,394976.36,0,69.03,3.353,220.9144005,7.197,394976.36,12.886583725784911,2011,10,42,294,4,0,0,Fall,3,0,368282.57,403342.4,365248.94,366367.55,348895.98,376337.95999999996,375085.635,376345.115,18063.55007491594,-35059.830000000016,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,0.9808095460064428
3,2011-10-28,389540.62,0,71.04,3.372,221.0801842,7.197,389540.62,12.872725993526592,2011,10,43,301,4,0,0,Fall,3,0,394976.36,368282.57,368477.93,375988.69,348591.74,383769.815,378661.73624999996,380478.03750000003,18095.756767471616,26693.78999999998,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,0.9673114579648976
3,2011-11-04,459443.22,0,59.31,3.332,221.245968,7.197,459443.22,13.037772820590893,2011,11,44,308,4,0,0,Fall,3,0,389540.62,394976.36,403342.4,377347.49,423175.56,389035.48750000005,380355.7275,378774.6516666667,14954.603025470744,-5435.739999999991,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.1408943462437555
3,2011-11-11,407764.25,0,61.7,3.297,221.4117517,7.197,407764.25,12.918446920151757,2011,11,45,315,4,0,0,Fall,3,1,459443.22,389540.62,368282.57,375629.51,386635.03,403060.6925,390617.69375000003,385363.5158333333,39313.50914672568,69902.59999999998,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.0125645720168104
3,2011-11-18,398838.97,0,63.91,3.308,221.6432852,7.197,398838.97,12.896315537724593,2011,11,46,322,4,0,0,Fall,3,1,407764.25,459443.22,394976.36,365248.94,372545.32,412931.11250000005,394634.53625,387700.79416666663,31935.147246225173,-51678.96999999997,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,0.9904012207094552
3,2011-11-25,556925.19,1,68.0,3.236,221.9011185,7.197,556925.19,13.230187996663744,2011,11,47,329,4,0,0,Fall,3,1,398838.97,407764.25,389540.62,368477.93,565567.84,413896.765,398833.29,390406.74583333335,31262.577697172677,-8925.280000000028,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.3829626227844416
3,2011-12-02,472511.32,0,54.97,3.172,222.1589519,7.197,472511.32,13.065819099650087,2011,12,48,336,4,0,0,Winter,0,1,556925.19,398838.97,459443.22,403342.4,476420.77,455742.9075,422389.19749999995,405484.78750000003,72552.40929381925,158086.21999999997,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.1733451927404086
3,2011-12-09,468772.8,0,49.26,3.158,222.4167852,7.197,468772.8,13.05787562831117,2011,12,49,343,4,0,0,Winter,0,1,472511.32,556925.19,407764.25,368282.57,467642.03,459009.9325,431035.3125,413415.1066666667,73066.97799230422,-84413.86999999994,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.1640616596602618
3,2011-12-16,510747.62,0,57.95,3.159,222.6426418,7.197,510747.62,13.143632810767262,2011,12,50,350,4,0,0,Winter,0,1,468772.8,472511.32,398838.97,394976.36,498159.39,474262.07,443596.59125,421177.04750000004,64691.66003033085,-3738.5200000000186,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.2682939842173622
3,2011-12-23,551221.21,0,53.41,3.112,222.8258628,7.197,551221.21,13.219893291774017,2011,12,51,357,4,0,0,Winter,0,1,510747.62,468772.8,556925.19,389540.62,605990.41,502239.23250000004,458067.99875,433301.9375,41096.21836384528,41974.82000000001,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.3687984382893752
3,2011-12-30,410553.88,1,48.29,3.129,223.0090839,7.197,410553.88,12.925264889560019,2011,12,52,364,4,0,0,Winter,0,1,551221.21,510747.62,472511.32,459443.22,382677.76,500813.23750000005,478278.0725,448530.5441666667,38588.61583673422,40473.58999999997,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.0194918112415223
3,2012-01-06,398178.21,0,52.42,3.157,223.1923049,6.833,398178.21,12.894657459304495,2012,1,1,6,1,0,0,Winter,0,0,410553.88,551221.21,468772.8,407764.25,378241.34,485323.8775,472166.90499999997,449131.5008333333,60147.91713180317,-140667.32999999996,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,0.9887604143695032
3,2012-01-13,367438.62,0,51.86,3.261,223.3755259,6.833,367438.62,12.814314284816689,2012,1,2,13,1,0,0,Winter,0,0,398178.21,410553.88,510747.62,398838.97,381061.1,467675.23,470968.64999999997,451622.80416666664,75117.34369011223,-12375.669999999984,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,0.9124275338084382
3,2012-01-20,365818.61,0,56.2,3.268,223.4700552,6.833,365818.61,12.809895622031267,2012,1,3,20,1,0,0,Winter,0,0,367438.62,398178.21,551221.21,556925.19,350876.7,431847.98,467043.60625,449327.9925,81620.31161197026,-30739.590000000026,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,0.9084047075496061
3,2012-01-27,349518.1,0,58.06,3.29,223.5645845,6.833,349518.1,12.764313488662058,2012,1,4,27,1,0,0,Winter,0,0,365818.61,367438.62,410553.88,472511.32,364866.24,385497.32999999996,443155.28375,447351.1583333334,22375.61502454143,-1620.0100000000093,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,0.8679271057691514
3,2012-02-03,424960.66,0,59.33,3.36,223.6591137,6.833,424960.66,12.959754232072521,2012,2,5,34,1,0,0,Winter,0,0,349518.1,365818.61,398178.21,468772.8,438516.53,370238.385,427781.13125,438190.7316666667,20308.75941244545,-16300.51000000001,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.0552668823146738
3,2012-02-10,473292.47,1,51.65,3.409,223.753643,6.833,473292.47,13.067470919052914,2012,2,6,41,1,0,0,Winter,0,0,424960.66,349518.1,367438.62,510747.62,430526.21,376933.9975,422304.61375,439623.76583333337,33024.76737118238,75442.56,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.1752849528234244
3,2012-02-17,475591.08,0,52.39,3.51,223.9170153,6.833,475591.08,13.072315791010821,2012,2,7,48,1,0,0,Winter,0,0,473292.47,424960.66,365818.61,551221.21,432782.1,403397.45999999996,417622.72,445828.2241666666,56761.01778061013,48331.81,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.180992885902118
3,2012-02-24,418925.47,0,60.12,3.555,224.1320199,6.833,418925.47,12.945450694244089,2012,2,8,55,1,0,0,Winter,0,0,475591.08,473292.47,349518.1,410553.88,397211.19,430840.5775,408168.95375,439050.38166666665,59027.36491769122,2298.6100000000442,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.0402802335847028
3,2012-03-02,469752.56,0,61.65,3.63,224.3470245,6.833,469752.56,13.059963495746198,2012,3,9,62,1,0,0,Spring,1,0,418925.47,475591.08,424960.66,398178.21,437084.51,448192.42,409215.40249999997,434584.8941666666,30424.595942527318,-56665.610000000044,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.1664946102317726
3,2012-03-09,445162.05,0,60.71,3.669,224.5620291,6.833,445162.05,13.006195898533026,2012,3,10,69,1,0,0,Spring,1,0,469752.56,418925.47,473292.47,367438.62,404753.3,459390.395,418162.19625,434666.54083333333,27083.294374439472,50827.090000000026,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.1054311912738204
3,2012-03-16,411775.8,0,64.0,3.734,224.7166953,6.833,411775.8,12.928236733960611,2012,3,11,76,1,0,0,Spring,1,0,445162.05,469752.56,475591.08,365818.61,392109.51,452357.79,427877.625,429201.07666666666,25896.347762486654,-24590.51000000001,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.0225260961300058
3,2012-03-23,413907.25,0,66.53,3.787,224.7909104,6.833,413907.25,12.933399609888987,2012,3,12,83,1,0,0,Spring,1,0,411775.8,445162.05,418925.47,349518.1,380683.67,436403.97,433622.27375,417580.6258333333,26463.03799688264,-33386.25,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.0278189356985192
3,2012-03-30,407488.84,0,69.36,3.845,224.8651254,6.833,407488.84,12.917771278836897,2012,3,13,90,1,0,0,Spring,1,0,413907.25,411775.8,469752.56,424960.66,374556.08,435149.415,441670.9175,417860.0733333333,27659.7538889368,2131.4500000000116,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.0118806709421597
3,2012-04-06,503232.13,0,73.01,3.891,224.9393405,6.664,503232.13,13.12880882083385,2012,4,14,97,2,0,0,Spring,1,0,407488.84,413907.25,445162.05,473292.47,384075.31,419583.48500000004,439486.93999999994,418635.95916666667,17260.002066142046,-6418.409999999974,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.2496314386034526
3,2012-04-13,420789.74,0,72.83,3.891,225.0135556,6.664,420789.74,12.949890934460086,2012,4,15,104,2,0,0,Spring,1,0,503232.13,407488.84,411775.8,475591.08,366250.69,434101.005,443229.3975,429952.08499999996,46164.641191590454,95743.28999999998,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.0449096089030976
3,2012-04-20,434822.13,0,72.05,3.877,225.0689541,6.664,434822.13,12.982694629686414,2012,4,16,111,2,0,0,Spring,1,0,420789.74,503232.13,413907.25,418925.47,391860.04,436354.49,436379.23,434533.01249999995,44914.676547398056,-82442.39000000001,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.0797549907008472
3,2012-04-27,394616.11,0,73.39,3.814,225.1243526,6.664,394616.11,12.885671231995545,2012,4,17,118,2,0,0,Spring,1,0,434822.13,420789.74,407488.84,469752.56,367405.4,441583.21,438366.3125,441641.68166666664,42587.54121520582,14032.390000000014,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,0.979914969331148
3,2012-05-04,439913.57,0,79.51,3.749,225.1797511,6.664,439913.57,12.994335827952218,2012,5,18,125,2,0,0,Spring,1,0,394616.11,434822.13,503232.13,445162.05,413042.12,438365.02749999997,428974.25625000003,439112.9691666667,46343.46995557715,-40206.02000000002,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.0923981092786756
3,2012-05-11,431985.36,0,75.19,3.688,225.2351496,6.664,431985.36,12.976149292653702,2012,5,19,132,2,0,0,Spring,1,0,439913.57,394616.11,420789.74,411775.8,386312.68,422535.3875,428318.19625,436331.3941666667,20293.665757085077,45297.46000000002,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.072710692921039
3,2012-05-18,418112.76,0,72.38,3.63,225.2512024,6.664,418112.76,12.943508827590001,2012,5,20,139,2,0,0,Spring,1,0,431985.36,439913.57,434822.13,413907.25,364603.13,425334.2925,430844.39125,432697.58416666667,20739.799322729374,-7928.210000000021,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.0382621033701884
3,2012-05-25,413701.29,0,78.58,3.561,225.2515168,6.664,413701.29,12.932901887846317,2012,5,21,146,2,0,0,Spring,1,0,418112.76,431985.36,394616.11,407488.84,369350.6,421156.94999999995,431370.08,432629.85833333334,19855.71737656595,-13872.599999999977,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.0273074936109587
3,2012-06-01,432268.53,0,81.55,3.501,225.2518313,6.664,432268.53,12.976804584711088,2012,6,22,153,2,1,0,Summer,2,0,413701.29,418112.76,439913.57,503232.13,394507.84,425928.245,432146.63625000004,427958.91916666663,12149.872315324714,-4411.47000000003,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.0734138637111659
3,2012-06-08,446336.8,0,81.65,3.452,225.2521458,6.664,446336.8,13.008831343423385,2012,6,23,160,2,0,0,Summer,2,0,432268.53,413701.29,431985.36,420789.74,391638.75,424016.985,423276.18624999997,426884.45916666667,9536.883334564542,18567.24000000005,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.108348343110885
3,2012-06-15,442074.79,0,84.66,3.393,225.2644795,6.664,442074.79,12.99923661694867,2012,6,24,167,2,0,0,Summer,2,0,446336.8,432268.53,418112.76,434822.13,403423.34,427604.84500000003,426469.56875,429764.5425,14787.884851982495,14068.26999999996,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.0977648740314319
3,2012-06-22,419497.95,0,82.7,3.346,225.3068615,6.664,419497.95,12.946816301906528,2012,6,25,174,2,0,0,Summer,2,0,442074.79,446336.8,413701.29,394616.11,385520.71,433595.35250000004,427376.15125,432111.83749999997,14511.82880058021,-4262.010000000009,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.041701822079006
3,2012-06-29,422965.33,0,86.42,3.286,225.3492435,6.664,422965.33,12.95504785675157,2012,6,26,181,2,0,0,Summer,2,0,419497.95,442074.79,432268.53,439913.57,368962.72,435044.5175,430486.38125,433112.5966666667,11921.161060850927,-22576.839999999967,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.0503120573944356
3,2012-07-06,411206.5,0,83.14,3.227,225.3916254,6.334,411206.5,12.92685323225637,2012,7,27,188,3,0,0,Summer,2,0,422965.33,419497.95,446336.8,431985.36,395146.24,432718.7175,428367.85125,426423.6966666667,13452.453612832725,3467.3800000000047,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.0211124042459105
3,2012-07-13,416913.1,0,82.28,3.256,225.4340074,6.334,416913.1,12.940635484357175,2012,7,28,195,3,0,0,Summer,2,0,411206.5,422965.33,442074.79,418112.76,373454.33,423936.1425,425770.49375,425625.0933333333,13060.04544254808,-11758.830000000016,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.035283094753161
3,2012-07-20,432424.85,0,81.38,3.311,225.4438827,6.334,432424.85,12.977166145568978,2012,7,29,202,3,0,0,Summer,2,0,416913.1,411206.5,419497.95,413701.29,360617.37,417645.72,425620.53625,424132.67416666663,4957.462146360722,5706.599999999977,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.0738020392167371
3,2012-07-27,389427.9,0,84.94,3.407,225.4537579,6.334,389427.9,12.872436585910018,2012,7,30,209,3,0,0,Summer,2,0,432424.85,416913.1,422965.33,432268.53,345381.29,420877.445,427960.98124999995,427283.4025,9072.762065275245,15511.75,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,0.9670315504483419
3,2012-08-03,419990.29,0,86.55,3.417,225.4636332,6.334,419990.29,12.947989251949275,2012,8,31,216,3,0,0,Summer,2,0,389427.9,432424.85,411206.5,446336.8,409981.25,412493.08749999997,422605.9025,423076.26333333325,17799.530411988202,-42996.94999999995,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.0429244060632241
3,2012-08-10,391811.6,0,85.85,3.494,225.4735085,6.334,391811.6,12.878538943240411,2012,8,32,223,3,0,0,Summer,2,0,419990.29,389427.9,416913.1,442074.79,380376.85,414689.035,419312.58875,422076.67416666663,18126.719181930494,30562.389999999956,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,0.9729507799303684
3,2012-08-17,394918.83,0,87.36,3.571,225.5558664,6.334,394918.83,12.886438061258364,2012,8,33,230,3,0,0,Summer,2,0,391811.6,419990.29,432424.85,419497.95,379716.91,408413.66000000003,413029.69,419884.9108333334,21186.812615352737,-28178.690000000002,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,0.980666686891579
3,2012-08-24,412449.67,0,83.01,3.62,225.6925864,6.334,412449.67,12.929871889726885,2012,8,34,237,3,0,0,Summer,2,0,394918.83,391811.6,389427.9,422965.33,366367.55,399037.15499999997,409957.3,418319.70583333337,14148.508682860334,3107.2300000000396,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.0241994573629853
3,2012-08-31,408838.73,0,85.18,3.638,225.8293063,6.334,408838.73,12.921078500037746,2012,8,35,244,3,0,1,Summer,2,0,412449.67,394918.83,419990.29,411206.5,375988.69,404792.59750000003,408642.84249999997,416668.1341666667,13608.798591767652,17530.839999999967,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.0152327323112467
3,2012-09-07,408229.73,1,84.99,3.73,225.9660263,6.334,408229.73,12.919587808249,2012,9,36,251,3,0,0,Fall,3,0,408838.73,412449.67,391811.6,416913.1,377347.49,402004.7075,408346.87124999997,413543.295,10163.828110977602,-3610.9400000000023,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.0137204569600893
3,2012-09-14,407589.16,0,78.36,3.717,226.1122067,6.334,407589.16,12.918017438724286,2012,9,37,258,3,0,0,Fall,3,0,408229.73,408838.73,394918.83,432424.85,375629.51,406109.24,407261.44999999995,410722.87333333335,7689.233209564637,-609.0,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.0121297866453256
3,2012-09-21,414392.09,0,72.78,3.721,226.3151496,6.334,414392.09,12.934570295077961,2012,9,38,265,3,0,0,Fall,3,0,407589.16,408229.73,412449.67,389427.9,365248.94,409276.8225,404156.98875,409730.4741666666,2175.890140784253,-640.570000000007,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.0290228956020584
3,2012-09-28,389813.02,0,77.46,3.666,226.5180926,6.334,389813.02,12.873425032571442,2012,9,39,272,3,0,0,Fall,3,0,414392.09,407589.16,408838.73,419990.29,368477.93,409762.4275,407277.51249999995,409016.03750000003,3128.3246415339936,6802.930000000051,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,0.967987884575169
3,2012-10-05,443557.65,0,72.74,3.617,226.7210356,6.034,443557.65,13.002585315505844,2012,10,40,279,4,0,0,Fall,3,0,389813.02,414392.09,408229.73,391811.6,403342.4,405006.0,403505.35374999995,407233.2475,10582.85527739742,-24579.070000000007,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.101447127934909
3,2012-10-12,410804.39,0,70.31,3.601,226.9239785,6.034,410804.39,12.925874877690484,2012,10,41,286,4,0,0,Fall,3,0,443557.65,389813.02,407589.16,394918.83,368282.57,413837.98000000004,409973.61,409453.6266666667,22359.280528041792,53744.630000000005,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.0201138803683178
3,2012-10-19,424513.08,0,73.44,3.594,226.9688442,6.034,424513.08,12.95870045261693,2012,10,42,293,4,0,0,Fall,3,0,410804.39,443557.65,414392.09,412449.67,394976.36,414641.7875,411959.305,407651.92166666663,22116.22909466018,-32753.26000000001,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.0541554468439498
3,2012-10-26,405432.7,0,74.66,3.506,226.9873637,6.034,405432.7,12.912712637320151,2012,10,43,300,4,0,0,Fall,3,0,424513.08,410804.39,389813.02,408838.73,389540.62,417172.03500000003,413467.23125,410575.6866666667,22650.638145804354,13708.690000000002,402704.44104895106,46319.6315569098,605990.41,339597.38,5649,1.0067748419757738
4,2011-02-04,2119086.04,0,34.61,2.996,127.7195806,6.51,2119086.04,14.566495912386078,2011,2,5,35,1,0,0,Winter,0,0,1814240.85,1886393.94,1862476.27,2302504.86,2135143.87,1857153.38,2120841.263125,2157269.618958333,30520.680829621564,-72153.08999999985,2079422.7543706293,199301.11977759344,2720371.4924999997,1762539.3,215,1.019074180825426
4,2011-02-11,2187847.29,1,33.29,3.033,127.859129,6.51,2187847.29,14.598429102825735,2011,2,6,42,1,0,0,Winter,0,0,2119086.04,1814240.85,1865502.46,2720371.4924999997,2188307.39,1921305.8225,2097913.910625,2167210.600625,135293.23409637724,304845.18999999994,2079422.7543706293,199301.11977759344,2720371.4924999997,1762539.3,215,1.0521416510430497
4,2011-02-18,2316495.56,0,48.17,3.058,127.99525,6.51,2316495.56,14.655566498838816,2011,2,7,49,1,0,0,Winter,0,0,2187847.29,2119086.04,1886393.94,2720371.4924999997,2049860.26,2001892.03,2031348.3853125,2174713.7581249997,179691.00223308033,68761.25,2079422.7543706293,199301.11977759344,2720371.4924999997,1762539.3,215,1.1140089503835042
4,2011-02-25,2078094.69,0,49.0,3.087,128.13,6.51,2078094.69,14.546962498666742,2011,2,8,56,1,0,0,Winter,0,0,2316495.56,2187847.29,1814240.85,1794868.74,1925728.84,2109417.435,1980863.89375,2141057.4304166664,213116.0014825601,128648.27000000002,2079422.7543706293,199301.11977759344,2720371.4924999997,1762539.3,215,0.9993613302692596
4,2011-03-04,2103455.75,0,46.56,3.305,128.26475,6.51,2103455.75,14.559092620831521,2011,3,9,63,1,0,0,Spring,1,0,2078094.69,2316495.56,2119086.04,1862476.27,1971057.44,2175380.895,2016267.1375000002,2139021.1404166664,104407.01774805877,-238400.8700000001,2079422.7543706293,199301.11977759344,2720371.4924999997,1762539.3,215,1.0115575322905632
4,2011-03-11,2039818.41,0,50.93,3.461,128.3995,6.51,2039818.41,14.52837183739207,2011,3,10,70,1,0,0,Spring,1,0,2103455.75,2078094.69,2187847.29,1865502.46,1894324.09,2171473.3225,2046389.5724999998,2122433.714583333,107463.97126100662,25361.060000000056,2079422.7543706293,199301.11977759344,2720371.4924999997,1762539.3,215,0.9809541641845617
4,2011-03-18,2116475.38,0,51.86,3.495,128.5121935,6.51,2116475.38,14.56526317894699,2011,3,11,77,1,0,0,Spring,1,0,2039818.41,2103455.75,2316495.56,1886393.94,1897429.36,2134466.1025,2068179.06625,2065720.9577083334,124140.09183544385,-63637.340000000084,2079422.7543706293,199301.11977759344,2720371.4924999997,1762539.3,215,1.01781870740401
4,2011-03-25,1944164.32,0,59.1,3.48,128.6160645,6.51,1944164.32,14.48034330153899,2011,3,12,84,1,0,0,Spring,1,0,2116475.38,2039818.41,2078094.69,1814240.85,1762539.3,2084461.0574999999,2096939.24625,2015396.281666667,33759.99505952118,76656.96999999997,2079422.7543706293,199301.11977759344,2720371.4924999997,1762539.3,215,0.9349538548203646
4,2011-04-01,1900246.47,0,56.99,3.521,128.7199355,5.946,1900246.47,14.457494683023638,2011,4,13,91,2,1,0,Spring,1,0,1944164.32,2116475.38,2103455.75,2119086.04,1979247.12,2050978.465,2113179.6799999997,2027837.5799999998,78692.48103677829,-172311.05999999982,2079422.7543706293,199301.11977759344,2720371.4924999997,1762539.3,215,0.913833642536599
4,2011-04-08,2074953.46,0,62.61,3.605,128.8238065,5.946,2074953.46,14.545449764418144,2011,4,14,98,2,0,0,Spring,1,0,1900246.47,1944164.32,2039818.41,2187847.29,1818452.72,2000176.145,2085824.7337500001,2030985.0966666667,96988.46275262181,-43917.85000000009,2079422.7543706293,199301.11977759344,2720371.4924999997,1762539.3,215,0.9978507043066468
4,2011-04-15,1960587.76,0,62.34,3.724,128.9107333,5.946,1960587.76,14.488755373854433,2011,4,15,105,2,0,0,Spring,1,0,2074953.46,1900246.47,2116475.38,2316495.56,1851519.69,2008959.9075,2071713.0050000001,2048439.3466666664,103169.44872555297,174706.99,2079422.7543706293,199301.11977759344,2720371.4924999997,1762539.3,215,0.9428519313252409
4,2011-04-22,2220600.76,0,68.8,3.781,128.9553,5.946,2220600.76,14.61328878018057,2011,4,16,112,2,0,0,Spring,1,0,1960587.76,2074953.46,1944164.32,2078094.69,1802677.9,1969988.0025,2027224.53,2054622.165,74468.9102031867,-114365.69999999995,2079422.7543706293,199301.11977759344,2720371.4924999997,1762539.3,215,1.06789288293236
4,2011-04-29,1878167.44,0,64.22,3.781,128.9998667,5.946,1878167.44,14.445807625889143,2011,4,17,119,2,0,0,Spring,1,0,2220600.76,1960587.76,1900246.47,2103455.75,1817273.28,2039097.1124999998,2045037.78875,2088485.4908333335,141034.83147137277,260012.99999999977,2079422.7543706293,199301.11977759344,2720371.4924999997,1762539.3,215,0.9032157775769158
4,2011-05-06,2063682.76,0,63.41,3.866,129.0444333,5.946,2063682.76,14.540003176790394,2011,5,18,126,2,0,0,Spring,1,0,1878167.44,2220600.76,2074953.46,2039818.41,2000626.14,2033577.355,2016876.7499999998,2068408.9408333332,148514.26277334976,-342433.31999999983,2079422.7543706293,199301.11977759344,2720371.4924999997,1762539.3,215,0.9924305943379977
4,2011-05-13,2002362.37,0,70.65,3.872,129.089,5.946,2002362.37,14.50983872588404,2011,5,19,133,2,0,0,Spring,1,0,2063682.76,1878167.44,1960587.76,2116475.38,1875597.28,2030759.68,2019859.79375,2058061.8966666667,147571.51364333526,185515.32000000007,2079422.7543706293,199301.11977759344,2720371.4924999997,1762539.3,215,0.962941453723799
4,2011-05-20,2015563.48,0,70.49,3.881,129.0756774,5.946,2015563.48,14.516409853089145,2011,5,20,140,2,0,0,Spring,1,0,2002362.37,2063682.76,2220600.76,1944164.32,1903752.6,2041203.3325,2005595.6675,2031884.1308333331,142335.38359047382,-61320.3899999999,2079422.7543706293,199301.11977759344,2720371.4924999997,1762539.3,215,0.9692899030577563
